1663210044.214411 tcp   SYN-SENT 0      1               192.168.10.2:34436 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,988ms,0) uid:20001 ino:1035802 sk:2094 1663210044.214422 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:14636224 lastrcv:14636224 lastack:14636224 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                          
1663210045.716599 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:36947 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.584ms,1) uid:20001 ino:1035803 sk:209b 1663210045.716609 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14637728 lastrcv:14637728 lastack:14637728 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                     
1663210045.716620 tcp   ESTAB    0      255612 192.168.20.2%enp6s0f1:37825 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,108ms,0) uid:20001 ino:1035803 sk:209c 1663210045.716634 	 ts sack lia wscale:7,7 rto:252 rtt:50.345/0.123 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:179 ssthresh:179 bytes_sent:7097344 bytes_retrans:489804 bytes_acked:6356213 segs_out:4976 segs_in:1341 data_segs_out:4974 send 40617658bps lastsnd:4 lastrcv:1392 lastack:4 pacing_rate 48740584bps delivery_rate 39888584bps delivered:4463 busy:1364ms sndbuf_limited:784ms(57.5%) unacked:176 retrans:0/343 dsack_dups:7 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.132
1663210045.716645 tcp   ESTAB    0      395556          192.168.10.2:34436 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,144ms,0) uid:20001 ino:1035802 sk:209d 1663210045.716658 	 ts sack lia wscale:7,7 rto:268 rtt:66.896/0.074 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:277 ssthresh:277 bytes_sent:9643321 bytes_retrans:746844 bytes_acked:8505206 segs_out:6770 segs_in:1462 data_segs_out:6767 send 47303994bps lastrcv:1488 pacing_rate 56764680bps delivery_rate 46883248bps delivered:5971 busy:1420ms sndbuf_limited:560ms(39.4%) unacked:274 retrans:0/523 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.179                                 
1663210045.716730 tcp   ESTAB    0      398412          192.168.10.2:34438 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,140ms,0) uid:20001 ino:1035803 sk:209e 1663210045.716741 	 ts sack lia wscale:7,7 rto:268 rtt:66.785/0.127 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:279 ssthresh:278 bytes_sent:7138425 bytes_retrans:452676 bytes_acked:6287338 segs_out:5009 segs_in:1374 data_segs_out:5006 send 47724729bps lastsnd:4 lastrcv:1452 lastack:4 pacing_rate 57269672bps delivery_rate 47378440bps delivered:4411 busy:1416ms sndbuf_limited:920ms(65.0%) unacked:279 retrans:0/317 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.149                          
1663210045.716779 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:58015 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.580ms,1) uid:20001 ino:1035803 sk:2097 1663210045.716791 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                        
1663210045.716802 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:57247 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.548ms,1) uid:20001 ino:1035802 sk:2098 1663210045.716815 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                        
1663210045.716828 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:51143 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.548ms,1) uid:20001 ino:1035802 sk:2099 1663210045.716842 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                        
1663210045.716855 mptcp ESTAB    0      345576 192.168.20.2%enp6s0f1:60067 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,112ms,0) uid:20001 ino:1035802 sk:209a 1663210045.716869 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:ef                                                                                                                                                                                                                                                                                                                                                                                                                      
1663210045.716904 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:36947 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.580ms,1) uid:20001 ino:1035803 sk:209b 1663210045.716917 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                        
1663210045.716928 mptcp ESTAB    0      255612 192.168.20.2%enp6s0f1:37825 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,104ms,0) uid:20001 ino:1035803 sk:209c 1663210045.716939 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b0                                                                                                                                                                                                                                                                                                                                                                                                                      
1663210045.716951 mptcp ESTAB    0      395556          192.168.10.2:34436 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,144ms,0) uid:20001 ino:1035802 sk:209d 1663210045.716965 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:115                                                                                                                                                                                                                                                                                                                                                                                                                     
1663210045.717028 mptcp ESTAB    0      398412          192.168.10.2:34438 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,136ms,0) uid:20001 ino:1035803 sk:209e 1663210045.717041 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:117                                                                                                                                                                                                                                                                                                                                                                                                                     
1663210045.866934 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:58015 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.436ms,1) uid:20001 ino:1035803 sk:2097 1663210045.866946 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14637876 lastrcv:14637876 lastack:14637876 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663210045.866957 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:57247 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.404ms,1) uid:20001 ino:1035802 sk:2098 1663210045.866967 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14637876 lastrcv:14637876 lastack:14637876 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663210045.866977 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:51143 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.404ms,1) uid:20001 ino:1035802 sk:2099 1663210045.866987 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14637876 lastrcv:14637876 lastack:14637876 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663210045.866998 tcp   ESTAB    0      347004 192.168.20.2%enp6s0f1:60067 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,112ms,0) uid:20001 ino:1035802 sk:209a 1663210045.867009 	 ts sack lia wscale:7,7 rto:252 rtt:50.725/0.065 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:243 ssthresh:242 bytes_sent:10515792 bytes_retrans:736848 bytes_acked:9437653 segs_out:7376 segs_in:1531 data_segs_out:7374 send 54727097bps lastrcv:1576 pacing_rate 65671544bps delivery_rate 53852920bps delivered:6620 busy:1540ms sndbuf_limited:976ms(63.4%) unacked:239 retrans:0/516 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.264                   
1663210045.867051 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:36947 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.432ms,1) uid:20001 ino:1035803 sk:209b 1663210045.867061 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14637880 lastrcv:14637880 lastack:14637880 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663210045.867072 tcp   ESTAB    0      257040 192.168.20.2%enp6s0f1:37825 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,108ms,0) uid:20001 ino:1035803 sk:209c 1663210045.867082 	 ts sack lia wscale:7,7 rto:252 rtt:50.622/0.124 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:180 ssthresh:179 bytes_sent:7868464 bytes_retrans:489804 bytes_acked:7121621 segs_out:5516 segs_in:1559 data_segs_out:5514 send 40621074bps lastsnd:4 lastrcv:1544 lastack:4 pacing_rate 48744800bps delivery_rate 40424624bps delivered:4999 busy:1516ms sndbuf_limited:936ms(61.7%) unacked:180 retrans:0/343 dsack_dups:7 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.132
1663210045.867092 tcp   ESTAB    0      396984          192.168.10.2:34436 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,140ms,0) uid:20001 ino:1035802 sk:209d 1663210045.867102 	 ts sack lia wscale:7,7 rto:268 rtt:67.304/0.134 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:278 ssthresh:277 bytes_sent:10552957 bytes_retrans:746844 bytes_acked:9409130 segs_out:7407 segs_in:1684 data_segs_out:7404 send 47186973bps lastsnd:4 lastrcv:1640 lastack:4 pacing_rate 56624256bps delivery_rate 47095304bps delivered:6604 busy:1572ms sndbuf_limited:712ms(45.3%) unacked:278 retrans:0/523 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.179            
1663210045.867162 tcp   ESTAB    0      398412          192.168.10.2:34438 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,144ms,0) uid:20001 ino:1035803 sk:209e 1663210045.867174 	 ts sack lia wscale:7,7 rto:268 rtt:67.163/0.151 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:279 ssthresh:278 bytes_sent:8045205 bytes_retrans:452676 bytes_acked:7194118 segs_out:5644 segs_in:1604 data_segs_out:5641 send 47456129bps lastrcv:1604 pacing_rate 56946824bps delivery_rate 47249296bps delivered:5046 busy:1568ms sndbuf_limited:1072ms(68.4%) unacked:279 retrans:0/317 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.149                                
1663210045.867238 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:58015 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.428ms,1) uid:20001 ino:1035803 sk:2097 1663210045.867252 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663210045.867263 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:57247 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.396ms,1) uid:20001 ino:1035802 sk:2098 1663210045.867274 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663210045.867287 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:51143 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.396ms,1) uid:20001 ino:1035802 sk:2099 1663210045.867301 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663210045.867315 mptcp ESTAB    0      347004 192.168.20.2%enp6s0f1:60067 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,112ms,0) uid:20001 ino:1035802 sk:209a 1663210045.867329 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:f0                                                                                                                                                                                                                                                                                                                                                                                                         
1663210045.867371 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:36947 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.428ms,1) uid:20001 ino:1035803 sk:209b 1663210045.867382 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663210045.867392 mptcp ESTAB    0      257040 192.168.20.2%enp6s0f1:37825 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,104ms,0) uid:20001 ino:1035803 sk:209c 1663210045.867406 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b4                                                                                                                                                                                                                                                                                                                                                                                                         
1663210045.867418 mptcp ESTAB    0      396984          192.168.10.2:34436 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,136ms,0) uid:20001 ino:1035802 sk:209d 1663210045.867428 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:116                                                                                                                                                                                                                                                                                                                                                                                                        
1663210045.867498 mptcp ESTAB    0      398412          192.168.10.2:34438 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,144ms,0) uid:20001 ino:1035803 sk:209e 1663210045.867512 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:114                                                                                                                                                                                                                                                                                                                                                                                                        
1663210046.011084 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:58015 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.284ms,1) uid:20001 ino:1035803 sk:2097 1663210046.011096 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14638028 lastrcv:14638028 lastack:14638028 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
1663210046.011107 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:57247 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.252ms,1) uid:20001 ino:1035802 sk:2098 1663210046.011117 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14638028 lastrcv:14638028 lastack:14638028 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
1663210046.011128 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:51143 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.252ms,1) uid:20001 ino:1035802 sk:2099 1663210046.011145 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14638028 lastrcv:14638028 lastack:14638028 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
1663210046.011157 tcp   ESTAB    0      347004 192.168.20.2%enp6s0f1:60067 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,108ms,0) uid:20001 ino:1035802 sk:209a 1663210046.011168 	 ts sack lia wscale:7,7 rto:252 rtt:51.033/0.481 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:243 ssthresh:242 bytes_sent:11522532 bytes_retrans:736848 bytes_acked:10444393 segs_out:8081 segs_in:1761 data_segs_out:8079 send 54396802bps lastsnd:4 lastrcv:1724 lastack:4 pacing_rate 65275680bps delivery_rate 54370992bps delivered:7325 busy:1688ms sndbuf_limited:1124ms(66.6%) unacked:239 retrans:0/516 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.264
1663210046.011206 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:36947 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.284ms,1) uid:20001 ino:1035803 sk:209b 1663210046.011220 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14638028 lastrcv:14638028 lastack:14638028 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
1663210046.011231 tcp   ESTAB    0      257040 192.168.20.2%enp6s0f1:37825 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,112ms,0) uid:20001 ino:1035803 sk:209c 1663210046.011241 	 ts sack lia wscale:7,7 rto:252 rtt:50.683/0.196 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:180 ssthresh:179 bytes_sent:8629588 bytes_retrans:489804 bytes_acked:7887029 segs_out:6049 segs_in:1778 data_segs_out:6047 send 40572184bps lastrcv:1692 pacing_rate 48686616bps delivery_rate 39475080bps delivered:5535 busy:1664ms sndbuf_limited:1084ms(65.1%) unacked:177 retrans:0/343 dsack_dups:7 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.132         
1663210046.011252 tcp   ESTAB    0      396984          192.168.10.2:34436 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,144ms,0) uid:20001 ino:1035802 sk:209d 1663210046.011262 	 ts sack lia wscale:7,7 rto:268 rtt:66.963/0.153 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:278 ssthresh:277 bytes_sent:11392621 bytes_retrans:746844 bytes_acked:10251650 segs_out:7995 segs_in:1900 data_segs_out:7992 send 47427266bps lastrcv:1788 pacing_rate 56912712bps delivery_rate 47165648bps delivered:7194 busy:1720ms sndbuf_limited:860ms(50.0%) unacked:276 retrans:0/523 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.179                     
1663210046.011326 tcp   ESTAB    0      398412          192.168.10.2:34438 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,136ms,0) uid:20001 ino:1035803 sk:209e 1663210046.011341 	 ts sack lia wscale:7,7 rto:268 rtt:67.15/0.231 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:279 ssthresh:278 bytes_sent:8947701 bytes_retrans:452676 bytes_acked:8096614 segs_out:6276 segs_in:1834 data_segs_out:6273 send 47465316bps lastsnd:8 lastrcv:1756 lastack:8 pacing_rate 56958272bps delivery_rate 47409536bps delivered:5678 busy:1720ms sndbuf_limited:1224ms(71.2%) unacked:279 retrans:0/317 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.149                
1663210046.011383 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:58015 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.276ms,1) uid:20001 ino:1035803 sk:2097 1663210046.011398 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                              
1663210046.011410 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:57247 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.244ms,1) uid:20001 ino:1035802 sk:2098 1663210046.011421 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                              
1663210046.011434 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:51143 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.244ms,1) uid:20001 ino:1035802 sk:2099 1663210046.011448 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                              
1663210046.011462 mptcp ESTAB    0      347004 192.168.20.2%enp6s0f1:60067 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,112ms,0) uid:20001 ino:1035802 sk:209a 1663210046.011476 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:f0                                                                                                                                                                                                                                                                                                                                                                                                            
1663210046.011517 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:36947 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.276ms,1) uid:20001 ino:1035803 sk:209b 1663210046.011531 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                              
1663210046.011544 mptcp ESTAB    0      257040 192.168.20.2%enp6s0f1:37825 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,104ms,0) uid:20001 ino:1035803 sk:209c 1663210046.011555 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b2                                                                                                                                                                                                                                                                                                                                                                                                            
1663210046.011566 mptcp ESTAB    0      396984          192.168.10.2:34436 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,144ms,0) uid:20001 ino:1035802 sk:209d 1663210046.011579 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:114                                                                                                                                                                                                                                                                                                                                                                                                           
1663210046.011642 mptcp ESTAB    0      398412          192.168.10.2:34438 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,132ms,0) uid:20001 ino:1035803 sk:209e 1663210046.011655 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:117                                                                                                                                                                                                                                                                                                                                                                                                           
1663210046.161504 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:58015 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.140ms,1) uid:20001 ino:1035803 sk:2097 1663210046.161527 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14638172 lastrcv:14638172 lastack:14638172 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                
1663210046.161540 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:57247 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.108ms,1) uid:20001 ino:1035802 sk:2098 1663210046.161551 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14638172 lastrcv:14638172 lastack:14638172 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                
1663210046.161561 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:51143 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,1.108ms,1) uid:20001 ino:1035802 sk:2099 1663210046.161572 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14638172 lastrcv:14638172 lastack:14638172 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                
1663210046.161583 tcp   ESTAB    0      347004 192.168.20.2%enp6s0f1:60067 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,112ms,0) uid:20001 ino:1035802 sk:209a 1663210046.161598 	 ts sack lia wscale:7,7 rto:252 rtt:50.935/0.193 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:243 ssthresh:242 bytes_sent:12543552 bytes_retrans:736848 bytes_acked:11462557 segs_out:8796 segs_in:2002 data_segs_out:8794 send 54501463bps lastrcv:1868 pacing_rate 65401272bps delivery_rate 54019960bps delivered:8038 busy:1832ms sndbuf_limited:1268ms(69.2%) unacked:241 retrans:0/516 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.264         
1663210046.161641 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:36947 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.140ms,1) uid:20001 ino:1035803 sk:209b 1663210046.161655 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14638172 lastrcv:14638172 lastack:14638172 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                
1663210046.161668 tcp   ESTAB    0      257040 192.168.20.2%enp6s0f1:37825 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,112ms,0) uid:20001 ino:1035803 sk:209c 1663210046.161679 	 ts sack lia wscale:7,7 rto:252 rtt:50.901/0.1 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:180 ssthresh:179 bytes_sent:9306460 bytes_retrans:489804 bytes_acked:8562473 segs_out:6523 segs_in:1976 data_segs_out:6521 send 40398420bps lastrcv:1836 pacing_rate 48477864bps delivery_rate 40089736bps delivered:6008 busy:1808ms sndbuf_limited:1228ms(67.9%) unacked:178 retrans:0/343 dsack_dups:7 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.132
1663210046.161694 tcp   ESTAB    0      396984          192.168.10.2:34436 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=4)) timer:(on,144ms,0) uid:20001 ino:1035802 sk:209d 1663210046.161707 	 ts sack lia wscale:7,7 rto:268 rtt:67.235/0.123 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:278 ssthresh:277 bytes_sent:12296545 bytes_retrans:746844 bytes_acked:11152718 segs_out:8628 segs_in:2138 data_segs_out:8625 send 47235398bps lastrcv:1932 pacing_rate 56682056bps delivery_rate 47068776bps delivered:7825 busy:1864ms sndbuf_limited:1004ms(53.9%) unacked:278 retrans:0/523 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.179                      
1663210046.161773 tcp   ESTAB    0      398412          192.168.10.2:34438 192.168.3.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,128ms,0) uid:20001 ino:1035803 sk:209e 1663210046.161785 	 ts sack lia wscale:7,7 rto:268 rtt:67.217/0.113 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:279 ssthresh:278 bytes_sent:9744525 bytes_retrans:452676 bytes_acked:8893438 segs_out:6834 segs_in:2036 data_segs_out:6831 send 47418004bps lastsnd:16 lastrcv:1900 lastack:16 pacing_rate 56901600bps delivery_rate 47231792bps delivered:6236 busy:1864ms sndbuf_limited:1368ms(73.4%) unacked:279 retrans:0/317 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.149  
1663210046.161843 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:58015 192.168.4.1:5101 users:(("iperf3",pid=21788,fd=6)) timer:(on,1.132ms,1) uid:20001 ino:1035803 sk:2097 1663210046.161861 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                   
