1663210548.195127 tcp   SYN-SENT 0      1               192.168.10.2:34676 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,984ms,0) uid:20001 ino:1131942 sk:21e5 1663210548.195139 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:15140208 lastrcv:15140208 lastack:15140208 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                            
1663210549.094731 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:44025 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,180ms,0) uid:20001 ino:1131943 sk:21ea 1663210549.094742 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:15141104 lastrcv:15141104 lastack:15141104 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                     
1663210549.094753 tcp   ESTAB    0      249900          192.168.10.2:34676 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,072ms,0) uid:20001 ino:1131942 sk:21eb 1663210549.094772 	 ts sack lia wscale:7,7 rto:232 rtt:31.767/0.127 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:175 ssthresh:174 bytes_sent:5827441 bytes_retrans:522648 bytes_acked:5059178 segs_out:4093 segs_in:831 data_segs_out:4090 send 62933233bps lastrcv:884 pacing_rate 75517792bps delivery_rate 61856320bps delivered:3553 busy:820ms sndbuf_limited:268ms(32.7%) unacked:172 retrans:0/366 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.204       
1663210549.094785 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:48085 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,180ms,0) uid:20001 ino:1131943 sk:21ec 1663210549.094796 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:15141104 lastrcv:15141104 lastack:15141104 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                     
1663210549.094829 tcp   ESTAB    0      388416 192.168.20.2%enp6s0f1:49689 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,108ms,0) uid:20001 ino:1131943 sk:21ed 1663210549.094844 	 ts sack lia wscale:7,7 rto:252 rtt:48.297/0.193 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:272 ssthresh:272 bytes_sent:5280744 bytes_retrans:378420 bytes_acked:4516765 segs_out:3706 segs_in:976 data_segs_out:3704 send 64337909bps lastrcv:792 pacing_rate 77204288bps delivery_rate 62966184bps delivered:3170 busy:764ms sndbuf_limited:328ms(42.9%) unacked:270 retrans:0/265 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.121       
1663210549.094882 tcp   ESTAB    0      128520          192.168.10.2:34678 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,068ms,0) uid:20001 ino:1131943 sk:21ee 1663210549.094895 	 ts sack lia wscale:7,7 rto:232 rtt:31.782/0.206 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:90 ssthresh:90 bytes_sent:3074521 bytes_retrans:262752 bytes_acked:2683250 segs_out:2165 segs_in:672 data_segs_out:2162 send 32350387bps lastsnd:4 lastrcv:856 lastack:4 pacing_rate 38820464bps delivery_rate 32398296bps delivered:1889 busy:824ms sndbuf_limited:624ms(75.7%) unacked:90 retrans:0/184 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.198   
1663210549.094910 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:52887 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,144ms,0) uid:20001 ino:1131942 sk:21ef 1663210549.094921 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:15141108 lastrcv:15141108 lastack:15141108 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                     
1663210549.094933 tcp   ESTAB    0      185640 192.168.20.2%enp6s0f1:45469 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,100ms,0) uid:20001 ino:1131942 sk:21f0 1663210549.094944 	 ts sack lia wscale:7,7 rto:252 rtt:48.216/0.067 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:130 ssthresh:130 bytes_sent:3820164 bytes_retrans:426972 bytes_acked:3207553 segs_out:2682 segs_in:514 data_segs_out:2680 send 30801394bps lastsnd:8 lastrcv:828 lastack:8 pacing_rate 36961384bps delivery_rate 30821208bps delivered:2252 busy:792ms sndbuf_limited:208ms(26.3%) unacked:130 retrans:0/299 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.194
1663210549.095008 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:58617 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,140ms,0) uid:20001 ino:1131942 sk:21e9 1663210549.095027 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                   
1663210549.095042 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:44025 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,172ms,0) uid:20001 ino:1131943 sk:21ea 1663210549.095057 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                   
1663210549.095072 mptcp ESTAB    0      249900          192.168.10.2:34676 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,072ms,0) uid:20001 ino:1131942 sk:21eb 1663210549.095086 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:ac                                                                                                                                                                                                                                                                                                                                                                                         
1663210549.095101 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:48085 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,172ms,0) uid:20001 ino:1131943 sk:21ec 1663210549.095113 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                   
1663210549.095148 mptcp ESTAB    0      388416 192.168.20.2%enp6s0f1:49689 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,108ms,0) uid:20001 ino:1131943 sk:21ed 1663210549.095160 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:10e                                                                                                                                                                                                                                                                                                                                                                                        
1663210549.095202 mptcp ESTAB    0      128520          192.168.10.2:34678 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,064ms,0) uid:20001 ino:1131943 sk:21ee 1663210549.095214 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:5a                                                                                                                                                                                                                                                                                                                                                                                         
1663210549.095225 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:52887 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,140ms,0) uid:20001 ino:1131942 sk:21ef 1663210549.095238 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                   
1663210549.095253 mptcp ESTAB    0      185640 192.168.20.2%enp6s0f1:45469 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,096ms,0) uid:20001 ino:1131942 sk:21f0 1663210549.095267 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:82                                                                                                                                                                                                                                                                                                                                                                                         
1663210549.245974 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:58617 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,71582min,0) uid:20001 ino:1131942 sk:21e9 1663210549.245987 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:15141256 lastrcv:15141256 lastack:15141256 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                             
1663210549.245999 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:44025 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,028ms,0) uid:20001 ino:1131943 sk:21ea 1663210549.246010 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:15141256 lastrcv:15141256 lastack:15141256 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                                
1663210549.246021 tcp   ESTAB    0      249900          192.168.10.2:34676 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,072ms,0) uid:20001 ino:1131942 sk:21eb 1663210549.246039 	 ts sack lia wscale:7,7 rto:232 rtt:31.733/0.132 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:175 ssthresh:174 bytes_sent:6988405 bytes_retrans:522648 bytes_acked:6218714 segs_out:4906 segs_in:1074 data_segs_out:4903 send 63000662bps lastrcv:1036 pacing_rate 75600496bps delivery_rate 61866056bps delivered:4365 busy:972ms sndbuf_limited:420ms(43.2%) unacked:173 retrans:0/366 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.204                
1663210549.246051 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:48085 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,028ms,0) uid:20001 ino:1131943 sk:21ec 1663210549.246062 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:15141256 lastrcv:15141256 lastack:15141256 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                                
1663210549.246099 tcp   ESTAB    0      389844 192.168.20.2%enp6s0f1:49689 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,108ms,0) uid:20001 ino:1131943 sk:21ed 1663210549.246110 	 ts sack lia wscale:7,7 rto:252 rtt:48.439/0.214 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:273 ssthresh:272 bytes_sent:6484548 bytes_retrans:378420 bytes_acked:5721997 segs_out:4549 segs_in:1281 data_segs_out:4547 send 64385144bps lastrcv:940 pacing_rate 77260976bps delivery_rate 63503384bps delivered:4014 busy:912ms sndbuf_limited:476ms(52.2%) unacked:269 retrans:0/265 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.121                 
1663210549.246146 tcp   ESTAB    0      128520          192.168.10.2:34678 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,068ms,0) uid:20001 ino:1131943 sk:21ee 1663210549.246160 	 ts sack lia wscale:7,7 rto:232 rtt:31.589/0.132 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:90 ssthresh:90 bytes_sent:3675709 bytes_retrans:262752 bytes_acked:3287294 segs_out:2586 segs_in:861 data_segs_out:2583 send 32548039bps lastsnd:4 lastrcv:1004 lastack:4 pacing_rate 39057176bps delivery_rate 31974840bps delivered:2312 busy:972ms sndbuf_limited:772ms(79.4%) unacked:88 retrans:0/184 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.198
1663210549.246172 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:52887 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,71582min,0) uid:20001 ino:1131942 sk:21ef 1663210549.246186 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:15141256 lastrcv:15141256 lastack:15141256 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                             
1663210549.246198 tcp   ESTAB    0      185640 192.168.20.2%enp6s0f1:45469 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,100ms,0) uid:20001 ino:1131942 sk:21f0 1663210549.246209 	 ts sack lia wscale:7,7 rto:252 rtt:48.503/0.077 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:130 ssthresh:130 bytes_sent:4377084 bytes_retrans:426972 bytes_acked:3764473 segs_out:3072 segs_in:649 data_segs_out:3070 send 30619137bps lastsnd:8 lastrcv:976 lastack:8 pacing_rate 36742864bps delivery_rate 30585080bps delivered:2642 busy:940ms sndbuf_limited:356ms(37.9%) unacked:130 retrans:0/299 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.194           
1663210549.246269 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:58617 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,71582min,0) uid:20001 ino:1131942 sk:21e9 1663210549.246284 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                           
1663210549.246296 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:44025 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,024ms,0) uid:20001 ino:1131943 sk:21ea 1663210549.246306 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                              
1663210549.246320 mptcp ESTAB    0      249900          192.168.10.2:34676 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,072ms,0) uid:20001 ino:1131942 sk:21eb 1663210549.246331 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:ab                                                                                                                                                                                                                                                                                                                                                                                                    
1663210549.246342 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:48085 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,024ms,0) uid:20001 ino:1131943 sk:21ec 1663210549.246355 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                              
1663210549.246397 mptcp ESTAB    0      389844 192.168.20.2%enp6s0f1:49689 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,108ms,0) uid:20001 ino:1131943 sk:21ed 1663210549.246408 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:10d                                                                                                                                                                                                                                                                                                                                                                                                   
1663210549.246445 mptcp ESTAB    0      128520          192.168.10.2:34678 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,072ms,0) uid:20001 ino:1131943 sk:21ee 1663210549.246459 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:5a                                                                                                                                                                                                                                                                                                                                                                                                    
1663210549.246471 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:52887 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,71582min,0) uid:20001 ino:1131942 sk:21ef 1663210549.246484 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                           
1663210549.246499 mptcp ESTAB    0      185640 192.168.20.2%enp6s0f1:45469 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,096ms,0) uid:20001 ino:1131942 sk:21f0 1663210549.246515 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:82                                                                                                                                                                                                                                                                                                                                                                                                    
1663210549.397806 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:58617 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,1.876ms,1) uid:20001 ino:1131942 sk:21e9 1663210549.397817 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:15141408 lastrcv:15141408 lastack:15141408 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663210549.397834 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:44025 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,1.908ms,1) uid:20001 ino:1131943 sk:21ea 1663210549.397845 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:15141408 lastrcv:15141408 lastack:15141408 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663210549.397855 tcp   ESTAB    0      251328          192.168.10.2:34676 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,068ms,0) uid:20001 ino:1131942 sk:21eb 1663210549.397865 	 ts sack lia wscale:7,7 rto:232 rtt:31.969/0.134 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:176 ssthresh:174 bytes_sent:8180785 bytes_retrans:522648 bytes_acked:7409666 segs_out:5741 segs_in:1338 data_segs_out:5738 send 62892928bps lastsnd:4 lastrcv:1188 lastack:4 pacing_rate 75471512bps delivery_rate 61566680bps delivered:5199 busy:1124ms sndbuf_limited:572ms(50.9%) unacked:174 retrans:0/366 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.204
1663210549.397876 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:48085 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,1.908ms,1) uid:20001 ino:1131943 sk:21ec 1663210549.397886 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:15141408 lastrcv:15141408 lastack:15141408 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663210549.397919 tcp   ESTAB    0      389844 192.168.20.2%enp6s0f1:49689 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,108ms,0) uid:20001 ino:1131943 sk:21ed 1663210549.397929 	 ts sack lia wscale:7,7 rto:252 rtt:48.656/0.106 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:273 ssthresh:272 bytes_sent:7728336 bytes_retrans:378420 bytes_acked:6965785 segs_out:5420 segs_in:1602 data_segs_out:5418 send 64097994bps lastrcv:1092 pacing_rate 76917592bps delivery_rate 63419688bps delivered:4885 busy:1064ms sndbuf_limited:628ms(59.0%) unacked:269 retrans:0/265 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.121                    
1663210549.397959 tcp   ESTAB    0      129948          192.168.10.2:34678 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,072ms,0) uid:20001 ino:1131943 sk:21ee 1663210549.397970 	 ts sack lia wscale:7,7 rto:232 rtt:31.898/0.247 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:91 ssthresh:90 bytes_sent:4296889 bytes_retrans:262752 bytes_acked:3907046 segs_out:3021 segs_in:1053 data_segs_out:3018 send 32590883bps lastrcv:1156 pacing_rate 39107984bps delivery_rate 32042352bps delivered:2746 busy:1124ms sndbuf_limited:924ms(82.2%) unacked:89 retrans:0/184 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.198                       
1663210549.397980 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:52887 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,1.876ms,1) uid:20001 ino:1131942 sk:21ef 1663210549.397991 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:15141408 lastrcv:15141408 lastack:15141408 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663210549.398001 tcp   ESTAB    0      187068 192.168.20.2%enp6s0f1:45469 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,092ms,0) uid:20001 ino:1131942 sk:21f0 1663210549.398012 	 ts sack lia wscale:7,7 rto:252 rtt:48.508/0.172 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:131 ssthresh:130 bytes_sent:4938288 bytes_retrans:426972 bytes_acked:4324249 segs_out:3465 segs_in:787 data_segs_out:3463 send 30851488bps lastsnd:16 lastrcv:1128 lastack:16 pacing_rate 37021784bps delivery_rate 30692672bps delivered:3034 busy:1092ms sndbuf_limited:508ms(46.5%) unacked:131 retrans:0/299 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.194            
1663210549.398079 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:58617 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,1.868ms,1) uid:20001 ino:1131942 sk:21e9 1663210549.398093 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663210549.398105 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:44025 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,1.900ms,1) uid:20001 ino:1131943 sk:21ea 1663210549.398115 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663210549.398130 mptcp ESTAB    0      251328          192.168.10.2:34676 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,072ms,0) uid:20001 ino:1131942 sk:21eb 1663210549.398141 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:ae                                                                                                                                                                                                                                                                                                                                                                                                         
1663210549.398151 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:48085 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,1.900ms,1) uid:20001 ino:1131943 sk:21ec 1663210549.398165 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663210549.398209 mptcp ESTAB    0      389844 192.168.20.2%enp6s0f1:49689 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,108ms,0) uid:20001 ino:1131943 sk:21ed 1663210549.398224 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:10e                                                                                                                                                                                                                                                                                                                                                                                                        
1663210549.398256 mptcp ESTAB    0      129948          192.168.10.2:34678 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,068ms,0) uid:20001 ino:1131943 sk:21ee 1663210549.398267 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:5b                                                                                                                                                                                                                                                                                                                                                                                                         
1663210549.398277 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:52887 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,1.868ms,1) uid:20001 ino:1131942 sk:21ef 1663210549.398288 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663210549.398302 mptcp ESTAB    0      187068 192.168.20.2%enp6s0f1:45469 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,084ms,0) uid:20001 ino:1131942 sk:21f0 1663210549.398313 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:83                                                                                                                                                                                                                                                                                                                                                                                                         
1663210549.549352 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:58617 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,1.724ms,1) uid:20001 ino:1131942 sk:21e9 1663210549.549364 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:15141560 lastrcv:15141560 lastack:15141560 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                            
1663210549.549374 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:44025 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,1.756ms,1) uid:20001 ino:1131943 sk:21ea 1663210549.549385 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:15141560 lastrcv:15141560 lastack:15141560 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                            
1663210549.549395 tcp   ESTAB    0      251328          192.168.10.2:34676 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,072ms,0) uid:20001 ino:1131942 sk:21eb 1663210549.549405 	 ts sack lia wscale:7,7 rto:232 rtt:31.975/0.084 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:176 ssthresh:174 bytes_sent:9371737 bytes_retrans:522648 bytes_acked:8602046 segs_out:6575 segs_in:1620 data_segs_out:6572 send 62881126bps lastrcv:1340 pacing_rate 75455576bps delivery_rate 61453928bps delivered:6034 busy:1276ms sndbuf_limited:724ms(56.7%) unacked:173 retrans:0/366 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.204        
1663210549.549416 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:48085 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,1.756ms,1) uid:20001 ino:1131943 sk:21ec 1663210549.549426 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:15141560 lastrcv:15141560 lastack:15141560 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                            
1663210549.549465 tcp   ESTAB    0      391272 192.168.20.2%enp6s0f1:49689 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,108ms,0) uid:20001 ino:1131943 sk:21ed 1663210549.549477 	 ts sack lia wscale:7,7 rto:252 rtt:48.684/0.084 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:274 ssthresh:272 bytes_sent:8952132 bytes_retrans:378420 bytes_acked:8186725 segs_out:6277 segs_in:1926 data_segs_out:6275 send 64295785bps lastrcv:1244 pacing_rate 77153752bps delivery_rate 63636936bps delivered:5740 busy:1216ms sndbuf_limited:780ms(64.1%) unacked:271 retrans:0/265 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.121        
1663210549.549509 tcp   ESTAB    0      129948          192.168.10.2:34678 192.168.3.1:5101 users:(("iperf3",pid=32489,fd=6)) timer:(on,060ms,0) uid:20001 ino:1131943 sk:21ee 1663210549.549519 	 ts sack lia wscale:7,7 rto:232 rtt:31.893/0.224 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:91 ssthresh:90 bytes_sent:4880941 bytes_retrans:262752 bytes_acked:4488242 segs_out:3430 segs_in:1231 data_segs_out:3427 send 32595993bps lastsnd:12 lastrcv:1308 lastack:12 pacing_rate 39114880bps delivery_rate 32325368bps delivered:3153 busy:1276ms sndbuf_limited:1076ms(84.3%) unacked:91 retrans:0/184 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.198 
1663210549.549535 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:52887 192.168.4.1:5101 users:(("iperf3",pid=32489,fd=4)) timer:(on,1.724ms,1) uid:20001 ino:1131942 sk:21ef 1663210549.549549 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:15141560 lastrcv:15141560 lastack:15141560 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                            
